Brand,Competitor,MRO id,Part Number,Our Price,Their Price
Baldor,sqone,24079,VRBM3554T,1122.53,1088.62
Baldor,sqone,24081,JMM3713T-5,1211.07,1174.48
Baldor,sqone,24091,L3705,1131.28,1097.10
Baldor,sqone,24093,L3711T,1108.87,1075.37
Baldor,sqone,24098,VFDL3612TM,1106.14,1072.72
Baldor,sqone,24102,L1512T,1100.13,1066.89
Baldor,sqone,24108,EM2513T-8,1158.60,1123.60
Baldor,sqone,24109,FM2515T-8,1126.91,1092.86
Baldor,sqone,24112,M2515T-8,1126.91,1092.86
Baldor,sqone,24122,L1511T,1092.48,1059.47
Baldor,sqone,24125,M2514T-8,1117.62,1083.85
Baldor,sqone,24136,VM8024T,1168.44,1133.14
Baldor,sqone,24143,VM7073T,1161.88,1126.78
Baldor,sqone,24156,FDL3733TM,1052.58,1020.78
Baldor,sqone,24173,CEWDBM3538,1106.69,1073.25
Baldor,sqone,24174,VECP3770T,1074.44,1041.98
Baldor,sqone,24175,VECP3770T-4,1074.44,1041.98
Baldor,sqone,24181,M2333T-8,1067.34,1035.09
Baldor,sqone,24186,IDCSWDM3554,1065.70,1033.50
Baldor,sqone,24187,IDCSWDM3554T,1065.70,1033.50
Baldor,sqone,24193,VWAM3710T,1113.79,1080.14
Baldor,sqone,24194,IDVSWDM3554,1060.23,1028.20
Baldor,sqone,24195,IDVSWDM3554T,1060.23,1028.20
Baldor,sqone,24196,D1154,1095.76,63.72
Baldor,sqone,24197,D2304,1095.76,1062.65
Baldor,sqone,24385,D2303,931.80,903.65
Baldor,sqone,24389,VRBM3542,895.19,868.14
Baldor,sqone,24391,L1509T,866.22,840.05
Baldor,sqone,24402,FM2513T-8,875.51,849.06
Baldor,sqone,24403,M2513T-8,875.51,849.06
Baldor,sqone,24408,M3314T-8,873.87,847.47
Baldor,sqone,24410,JMM3711T-5,919.23,891.46
Baldor,sqone,24421,M7023,926.88,898.88
Baldor,sqone,24433,EM3769T,853.10,847.47
Baldor,sqone,24434,EM3769T-8,873.87,847.47
Baldor,sqone,24441,IDCSWDM3538,847.64,822.03
Baldor,sqone,24442,IDWNM3546T,847.64,822.03
Baldor,sqone,24443,VEBM3546T,872.78,846.41
Baldor,sqone,24445,M7019,905.02,877.68
Baldor,sqone,24451,VEBM3546,866.77,840.58
Baldor,sqone,24452,IDVSWDM3538,840.53,815.14
Baldor,sqone,24453,CBM3554T,841.08,815.67
Baldor,sqone,24458,L3708TM,815.94,791.29
Baldor,sqone,24459,M3709T-50,815.94,791.29
Baldor,sqone,24464,CL3608TM,809.93,785.46
Baldor,sqone,24468,FDL3612TM,808.29,783.87
Baldor,sqone,24469,UCME1014,823.59,803.44
Baldor,sqone,24475,EBM3546,835.62,810.37
Baldor,sqone,24477,EBM3546T,852.56,826.80
Baldor,sqone,24479,VECP3665T-4,826.87,708.40
Baldor,sqone,24488,EM3770T-5,821.95,614.80
Baldor,sqone,24489,EM3770T-8,842.17,816.73
Baldor,sqone,24490,L1508T-50,799.00,774.86
Baldor,sqone,24491,L3708T-50,799.00,774.86
Baldor,sqone,24496,VJMM3714T-5,859.66,833.69
Baldor,sqone,24505,CSSEWDM3554T,860.21,834.22
Baldor,sqone,24509,VBM3554,815.94,791.29
Baldor,sqone,24510,VBM3554T,815.94,791.29
Baldor,sqone,24517,CSSEWDM3550T,855.29,839.52
Baldor,sqone,24519,JMM3714T-5,850.37,824.68
Baldor,sqone,24525,CSSEWDM3546T,852.56,826.80
Baldor,sqone,24526,CSSEWDM3554,852.01,826.27
Baldor,sqone,24528,EM7134T-C,807.74,783.34
Baldor,sqone,24532,CL3612TM,783.70,760.02
Baldor,sqone,24534,M3618T,783.70,760.02
Baldor,sqone,24536,CSSEWDM3550,848.19,832.48
Baldor,sqone,24541,BM3554,802.83,778.57
Baldor,sqone,24542,CSSEWDM3546,845.45,819.91
Baldor,sqone,24543,BM3554T,802.83,778.57
Baldor,sqone,24544,VSSEWDM3554T,823.59,798.71
Baldor,sqone,24548,EFM3313T,798.45,774.33
Baldor,sqone,24549,EFM3313T-8,817.58,792.88
Baldor,sqone,24555,FDL3610M,788.62,764.79
Baldor,sqone,24560,VM3709T,834.52,809.31
Baldor,sqone,24561,VM3709T-5,834.52,809.31
Baldor,sqone,24562,VSSEWDM3546T,816.49,791.82
Baldor,sqone,24563,VSSEWDM3554,815.94,791.29
Baldor,sqone,24564,CSSEWDM3545,837.26,811.96
Baldor,sqone,24571,AEM3687-4,967.87,938.63
Baldor,sqone,24574,FDL3610TM,769.49,746.24
Baldor,sqone,24577,EM7114T-C,789.16,765.32
Baldor,sqone,24581,IDXM7034T,788.07,764.26
Baldor,sqone,24582,VSSEWDM3546,808.84,784.40
Baldor,sqone,24586,UCCE759,761.84,738.82
Baldor,sqone,24588,VECP3667T,782.06,758.43
Baldor,sqone,24592,VSSEWDM3545,800.64,776.45
Baldor,sqone,24597,L1510T,753.64,730.87
Baldor,sqone,24604,UCL710,752.00,729.28
Baldor,sqone,24605,CSSWDM3554,793.53,769.56
Baldor,sqone,24611,CL3619TM,747.63,725.04
Baldor,sqone,24612,D2302,795.17,771.15
Baldor,sqone,24619,VL3609T,746.53,723.98
Baldor,sqone,24620,CSSEWDM3542,809.38,784.93
Baldor,sqone,24621,D1152,793.53,58.33
Baldor,sqone,24627,VRBM3538,764.57,741.47
Baldor,sqone,24630,IDXM7014T,760.74,737.76
Baldor,sqone,24631,BM3543,761.84,738.82
Baldor,sqone,24633,EL3609T,759.65,736.70
Baldor,sqone,24636,VSSWDM3554T,839.99,814.61
Baldor,sqone,24639,UCLE570,734.51,679.99
Baldor,sqone,24642,CSSWDM3546,776.05,752.60
Baldor,sqone,24643,CSSEWDM3541,797.36,773.27
Baldor,sqone,24646,VSSEWDM3542,773.31,749.95
Baldor,sqone,24647,L3612TM,731.78,709.67
Baldor,sqone,24648,CSSWDM3545,771.13,747.83
Baldor,sqone,24652,CBM3546T,750.36,727.69
Baldor,sqone,24658,VBM3154,746.53,723.98
Baldor,sqone,24661,L3608TM,724.67,702.78
Baldor,sqone,24663,VBM3154T,806.10,781.75
Baldor,sqone,24666,CSSEWDM3538,783.15,759.49
Baldor,sqone,24667,VSSEWDM3541,761.29,738.29
Baldor,sqone,24668,VSSWDM3546,761.29,738.29
Baldor,sqone,24674,ECP3667T,737.24,714.97
Baldor,sqone,24675,ECP3667T-4,737.24,714.97
Baldor,sqone,24683,CSSWDM3542,755.83,732.99
Baldor,sqone,24684,VSSWDM3545,755.83,732.99
Baldor,sqone,24695,CSSEWDM3537,771.67,748.36
Baldor,sqone,24696,VBL3507,731.23,709.14
Baldor,sqone,24700,VSSEWDM3538,747.08,724.51
Baldor,sqone,24708,VL3606T,705.55,684.23
Baldor,sqone,24709,BM3539,725.77,703.84
Baldor,sqone,24715,L3608T,702.27,681.05
Baldor,sqone,24718,JMM3312T-5,758.01,735.11
Baldor,sqone,24721,VSSWDM3542,741.07,718.68
Baldor,sqone,24722,M7015,714.29,692.71
Baldor,sqone,24723,UCL570,701.17,679.99
Baldor,sqone,24725,L5022,699.53,678.40
Baldor,sqone,24729,D1151,742.16,74.44
Baldor,sqone,24730,D2301,742.16,719.74
Baldor,sqone,24731,EM7034T,716.48,435.13
Baldor,sqone,24732,BL3507,717.57,695.89
Baldor,sqone,24733,VSSEWDM3537,734.51,712.32
Baldor,sqone,24734,AEM3684-4,874.97,848.53
Baldor,sqone,24735,ECP83664T-4,839.99,721.60
Baldor,sqone,24743,BM3546,715.38,693.77
Baldor,sqone,24744,BM3546T,715.38,693.77
Baldor,sqone,24746,JMM3313T-5,749.81,727.16
Baldor,sqone,24748,L1508T,694.62,673.63
Baldor,sqone,24749,L3708T,694.62,673.63
Baldor,sqone,24750,UCCE570,691.88,670.98
Baldor,sqone,24752,CSSWDM3538,730.14,708.08
Baldor,sqone,24754,UCC7100,690.79,669.92
Baldor,sqone,24755,M3220T,688.06,667.27
Baldor,sqone,24761,CWAM3557,682.05,661.44
Baldor,sqone,24767,VSSWDM3538,714.84,693.24
Baldor,sqone,24770,EM7014T,691.88,670.98
Baldor,sqone,24771,VM7035T,727.41,705.43
Baldor,sqone,24780,L3609T-50,668.38,648.19
Baldor,sqone,24781,VM8006T,720.85,473.60
Baldor,sqone,24783,CSSWDM3541,703.36,682.11
Baldor,sqone,24784,CL1410TM,666.74,646.60
Baldor,sqone,24789,IDXM7010,683.14,662.50
Baldor,sqone,24792,AOM3617T,662.37,642.36
Baldor,sqone,24795,M3617T,661.83,641.83
Baldor,sqone,24801,VM7032,658.55,638.65
Baldor,sqone,24810,CEWDM3558T,671.66,651.37
Baldor,sqone,24812,M1505T,653.63,633.88
Baldor,sqone,24813,M1705T,653.63,633.88
Baldor,sqone,24816,CEM3665T,684.23,675.84
Baldor,sqone,24820,ECP83582T-4,671.12,650.84
Baldor,sqone,24821,M3714T-9,653.08,633.35
Baldor,sqone,24824,L3605,663.47,504.63
Baldor,sqone,24827,IDXM7006,668.38,648.19
Baldor,sqone,24834,EM3667T,665.10,645.01
Baldor,sqone,24838,EL1410T,662.92,642.89
Baldor,sqone,24845,VJMM3710T-5,696.26,675.22
Baldor,sqone,24846,CSSWDM3537,680.41,659.85
Baldor,sqone,24847,CECP83584T-4,662.37,642.36
Baldor,sqone,24856,EFM3311T,659.64,639.71
Baldor,sqone,24857,EFM3311T-8,676.03,655.61
Baldor,sqone,24858,EM3311T,658.38,655.61
Baldor,sqone,24860,EM3311T-8,676.03,655.61
Baldor,sqone,24865,CESWDM3554T,658.55,638.65
Baldor,sqone,24866,VECP3582T,658.55,638.65
Baldor,sqone,24872,VM7037,636.69,617.45
Baldor,sqone,24874,L1410TM,636.69,617.45
Baldor,sqone,24875,L1430TM,636.69,617.45
Baldor,sqone,24882,VESWDM3554,651.44,631.76
Baldor,sqone,24883,VESWDM3554T,651.44,631.76
Baldor,sqone,24887,CECP83581T-4,650.35,630.70
Baldor,sqone,24889,JMM3616T-5,682.59,661.97
Baldor,sqone,24897,VSSWDM3537,664.01,643.95
Baldor,sqone,24898,L3609TM,629.58,610.56
Baldor,sqone,24899,AOM3714T,628.49,609.50
Baldor,sqone,24900,UCC5700,628.49,609.50
Baldor,sqone,24902,VL5005A,627.94,608.97
Baldor,sqone,24905,CDP3440-V12,666.74,646.60
Baldor,temco,23402,M2334,2359.20,1563.79
Baldor,sqone,24907,VM7031A,625.21,606.32
Baldor,sqone,24911,JMM3710T-5,673.85,653.49
Baldor,sqone,24912,M3234,636.14,616.92
Baldor,sqone,24916,VBM3116T,693.52,672.57
Baldor,sqone,24918,CEWDM3556,640.51,621.16
Baldor,sqone,24922,VP3455-14,661.83,641.83
Baldor,sqone,24923,VP3455D,661.83,641.83
Baldor,sqone,24924,M1521T,621.93,603.14
Baldor,sqone,24925,M1721T,621.93,603.14
Baldor,sqone,24931,ECP83584T-4,636.69,617.45
Baldor,sqone,24932,ECP83584T-5,636.69,617.45
Baldor,sqone,24938,M1504T,618.65,599.96
Baldor,sqone,24939,M1704T,618.65,599.96
Baldor,sqone,24940,FDL3619TM,617.56,598.90
Baldor,sqone,24948,VBM3542,631.22,612.15
Baldor,sqone,24949,VBM3542-5,631.22,612.15
Baldor,sqone,24950,ECP3582T,630.13,611.09
Baldor,sqone,24951,ECP3582T-4,630.13,611.09
Baldor,sqone,24952,CESWDM3546,628.49,609.50
Baldor,sqone,24953,BM3116,628.49,609.50
Baldor,sqone,24958,ECP83581T-4,625.76,606.85
Baldor,sqone,24959,ECP83581T-5,625.76,606.85
Baldor,sqone,24960,M7031A,607.72,589.36
Baldor,sqone,24961,M7032,607.72,589.36
Baldor,sqone,24962,M3600,591.33,573.46
Baldor,sqone,24963,M3602,591.33,573.46
Baldor,sqone,24964,M7031TA,607.72,589.36
