Brand,Competitor,MRO id,Part Number,Our Price,Their Price
Redlion,walkeremd,864890,PFM2412A,1899.00,1804.05
Redlion,walkeremd,864891,PFM2412B,1899.00,1804.05
Redlion,alliedelec,287075,CSDIO14S,252.00,205.02
Redlion,digikey,287110,PAXI0000,218.56,0.56
Redlion,digikey,286950,PAXTM100,154.38,4.10
Redlion,plccenter,287034,CSPID1R0,232.00,217.50
Redlion,plccenter,287035,CSPID1S0,232.00,217.50
Redlion,plccenter,287074,CSDIO14R,252.00,236.50
Redlion,plccenter,287075,CSDIO14S,252.00,236.50
Redlion,plccenter,287076,CSPID1RA,252.00,236.50
Redlion,plccenter,287077,CSPID1RM,252.00,236.50
Redlion,plccenter,287078,CSPID1SA,252.00,236.50
Redlion,plccenter,287079,CSPID1SM,252.00,236.50
Redlion,plccenter,287080,CSPID1TA,252.00,236.50
Redlion,plccenter,287165,CSMSTRV2,308.00,289.00
Redlion,plccenter,287214,CSSG10RA,326.00,306.00
Redlion,plccenter,287215,CSSG10SA,326.00,306.00
Redlion,plccenter,287228,CSPID2R0,347.00,325.50
Redlion,plccenter,287229,CSPID2S0,347.00,325.50
Redlion,plccenter,287230,CSPID2T0,347.00,325.50
Redlion,plccenter,287265,CSPID2RM,378.00,354.50
Redlion,plccenter,287266,CSPID2SM,378.00,354.50
Redlion,plccenter,287267,CSPID2TM,378.00,354.50
Redlion,plccenter,287294,CSRTD600,410.00,384.50
Redlion,plccenter,287303,CSSG11RA,408.00,382.50
Redlion,plccenter,287304,CSSG11SA,408.00,382.50
Redlion,plccenter,287387,CSMSTRSX,930.00,872.00
Redlion,plccenter,287393,CSINI800,547.00,513.00
Redlion,plccenter,287394,CSINV800,547.00,513.00
Redlion,plccenter,287395,CSTC8000,547.00,513.00
