Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Dodge,plccenter,117933,11012,245.28,363.00,2014-01-05,351.50,2013-12-29,+03.27 %
Dodge,plccenter,117934,11005,582.54,862.00,2014-01-05,834.50,2013-12-29,+03.30 %
Dodge,plccenter,117936,11798,447.41,662.00,2014-01-05,641.00,2013-12-29,+03.28 %
Dodge,plccenter,117937,11825,579.13,857.00,2014-01-05,830.00,2013-12-29,+03.25 %
Dodge,plccenter,117938,11917,788.08,1166.00,2014-01-05,1129.00,2013-12-29,+03.28 %
Dodge,plccenter,117939,9456,1514.83,2242.00,2014-01-05,2170.00,2013-12-29,+03.32 %
Dodge,plccenter,117940,10988,1514.83,2242.00,2014-01-05,2170.00,2013-12-29,+03.32 %
Dodge,plccenter,117941,10191,247.56,366.50,2014-01-05,355.00,2013-12-29,+03.24 %
Dodge,plccenter,117944,780,114.69,170.00,2014-01-05,164.50,2013-12-29,+03.34 %
Dodge,plccenter,117948,606,155.57,230.50,2014-01-05,223.00,2013-12-29,+03.36 %
Dodge,plccenter,117949,3507,286.16,423.50,2014-01-05,410.00,2013-12-29,+03.29 %
Dodge,plccenter,117952,4639,49.07,70.00,2014-01-05,69.50,2013-12-29,+00.72 %
Dodge,plccenter,117953,4725,95.68,136.00,2014-01-05,135.50,2013-12-29,+00.37 %
Dodge,plccenter,117954,4559,24.53,34.90,2014-01-05,34.70,2013-12-29,+00.58 %
Dodge,plccenter,117955,4611,36.80,52.50,2014-01-05,52.00,2013-12-29,+00.96 %
Dodge,plccenter,117956,4657,78.51,112.00,2014-01-05,111.00,2013-12-29,+00.90 %
Dodge,plccenter,117957,4998,343.47,488.50,2014-01-05,485.50,2013-12-29,+00.62 %
Dodge,plccenter,117958,4222,34.34,48.90,2014-01-05,48.60,2013-12-29,+00.62 %
Dodge,plccenter,117959,22490,127.58,181.50,2014-01-05,180.50,2013-12-29,+00.55 %
